#identity	tANI	query_length
0.8941221870503606	0.3065171756897149	2532067
0.9358986167146964	0.1762886996755446	2335555
0.9660083247543282	0.11819183078888676	2331778
0.8863848629148635	0.32281955079920654	2550350
0.8849587440532838	0.28857244304921903	2480185
0.8888041079034553	0.28842214034004104	2523206
0.8882911047619045	0.296446179656532	2509550
0.8872478049951978	0.2846224910951882	2462539
0.888741768642448	0.2628238551435686	2426866
0.8887357012488014	0.2620141663086747	2417892
0.8883806247019548	0.28205239610110605	2487240
0.8880253085824509	0.2750461201384821	2438596
0.8902747566063985	0.28300570934992586	2561832
0.8951936216730061	0.29012054420794353	2493258
0.8864289995324933	0.229222498273946	2352590
0.8791639098481119	0.33089583778457493	2501310
0.9345710302457495	0.18763949623368356	2337782
0.8878296128423054	0.27934879206388213	2456384
0.8895744199424724	0.27957584474473934	2452524
0.88777636764706	0.29788163843484405	2453172
0.865907248062017	0.30513313943435827	2424563
0.8725582170172087	0.3018911349279289	2454304
0.8854448799231521	0.28259139953104445	2456581
0.9006572191011247	0.2170039592346974	2402165
0.9802577298978262	0.10396420200859433	2467899
0.8722921768707466	0.29910964399627804	2421404
0.8871032446555814	0.2472481800762845	2377327
0.8891200097323596	0.2564877042087346	2372261
0.9833218476357308	0.09468136059534717	2492336
0.9786158093126445	0.09352642884747268	2448764
0.8734565152963668	0.3255863527663649	2532067
0.8847836711930175	0.24691398036469905	2335555
0.8840850673076931	0.23572197267883852	2331778
0.9765567336244568	0.1262520528130071	2550350
0.9001482221185252	0.24938714502646955	2480185
0.9804727916295668	0.12071391718814843	2523206
0.9821401900647965	0.09838545241053134	2509550
0.9769055759749029	0.10981792799404726	2462539
0.9769409429726101	0.09621323611175457	2426866
0.9776825078793367	0.09468106507522601	2417892
0.9989899875724961	0.012366796451196765	2487240
1.0	1.2302168318373876e-06	2438596
0.9782648070175463	0.12435621089035404	2561832
0.8732474202760606	0.3127212333613542	2493258
0.8996844341801397	0.19610073569811576	2352590
0.86586877708233	0.3288614760637293	2501310
0.8842322887493961	0.26325496995733466	2337782
0.9978530876904095	0.012484222907464768	2456384
0.9748296248896781	0.10095905816842254	2452524
0.8862683128381708	0.3036134274595392	2453172
0.866189008746355	0.30977239619125774	2424563
0.8719264223722273	0.31266039918859034	2454304
0.884674389423077	0.28594803902035176	2456581
0.9008251462264154	0.22372634113641984	2402165
0.9781548068283958	0.11917152353916122	2467899
0.8713798729848553	0.30757513722147	2421404
0.8874391623284421	0.24214842273211196	2377327
0.8868966114897753	0.26013336752474886	2372261
0.976671754923416	0.10542013037658883	2492336
1.0	4.492072207174734e-06	2448764
0.8727505288461532	0.3349220586921096	2532067
0.8837286337209292	0.24791510164954841	2335555
0.8836895085877858	0.23136637114706465	2331778
0.9763775737847254	0.12199328647876419	2550350
0.8999038095238093	0.25056729956195534	2480185
0.9788160107816726	0.1323517280941948	2523206
0.9756665508253739	0.11320402406399252	2509550
0.9804322919448191	0.1022643705203014	2462539
0.9753413012156723	0.1011935787595731	2426866
0.9761211222171762	0.10569289503879915	2417892
0.9774119237511005	0.0941804923631785	2487240
0.9785295511111151	0.0896985219884302	2438596
0.9781007920354013	0.1336354288162599	2561832
0.8719075035936744	0.32482716081464535	2493258
0.9006257631822407	0.19736775590570235	2352590
0.8659657253384911	0.3345391843313621	2501310
0.8837124662162175	0.26420235284595034	2337782
0.976917783101047	0.09576682795399326	2456384
0.979390119152701	0.09495854372218306	2452524
0.8876087469287485	0.3008553310092378	2453172
0.8661820310227832	0.30667007937659263	2424563
0.8726046010511223	0.3028905490876027	2454304
0.8854430639730654	0.2846429600386381	2456581
0.9006880769230784	0.21927620756219626	2402165
0.9802489328590509	0.10572790395229378	2467899
0.8723596600291382	0.29996797030787015	2421404
0.8873024928774924	0.24895298331189458	2377327
0.8890730893118597	0.2598470097057793	2372261
0.9832745498251779	0.09488821562576681	2492336
