#identity	query_cov	query_length
0.8821814115308148	0.8281979061793816	2424563
0.8942934811635685	0.8444581437344355	2454304
0.9403878705939176	0.848616430722211	2456581
0.8857004047976027	0.8343943900606328	2402165
0.88381778543307	0.8177632066790416	2467899
0.8963899806295396	0.8529456464100993	2421404
0.9352358257101572	0.8678940675809428	2377327
0.94910416585839	0.8757780025047834	2372261
0.8843282692307679	0.8112132553556182	2492336
0.8833616050000007	0.8176990514398285	2448764
0.8923770359712252	0.8215047232162498	2532067
0.9553821274556783	0.8970672923566347	2335555
0.9386138176499277	0.8817245895621282	2331778
0.883599078498292	0.7999894132177936	2550350
0.8856402015732555	0.8172458909315232	2480185
0.8840095600593191	0.8051772229457286	2523206
0.8839923693379785	0.8021928234145564	2509550
0.8836375736738695	0.8282508419156002	2462539
0.8840258911632539	0.8289629505708185	2426866
0.8842192015968067	0.8339938260269689	2417892
0.883634189390184	0.814896431385793	2487240
0.8836591258741262	0.8244104394495849	2438596
0.8854678427612642	0.818683660755272	2561832
0.8950669296987088	0.8344936625090544	2493258
0.8864922791605686	0.8603194776820441	2352590
0.8814951515151515	0.8062583206399846	2501310
1.0	0.9999846007882686	2337782
0.8838415343137254	0.8202931626325526	2456384
0.8841861055776908	0.8173188111512875	2452524
0.9405223832450649	0.8541838892666311	2453172
0.8795310195121963	0.8438815572125781	2424563
0.8934774592074607	0.8646622423302085	2454304
1.0	0.9999975575810446	2456581
0.8856575372059522	0.86929457385317	2402165
0.8857373896535339	0.850401900564002	2467899
0.8962653439922489	0.8517830977399888	2421404
0.9607336355183619	0.8979643944648759	2377327
0.9406510989533817	0.8922922056215569	2372261
0.8851241384248222	0.8395990749240873	2492336
0.8848136192771086	0.8497976938569826	2448764
0.8934110321969714	0.8339652939673398	2532067
0.9411843406072108	0.905679806298717	2335555
0.9677386817325815	0.916102647850696	2331778
0.8851781861124219	0.8267951457643069	2550350
0.885616170212768	0.8521271598691227	2480185
0.8858351332064714	0.8393076110313625	2523206
0.8846987661406038	0.8350915502779382	2509550
0.8853012272291454	0.8497928357682863	2462539
0.8859625734939749	0.8589246377838744	2426866
0.8864838896952097	0.8607779007499095	2417892
0.8855290062111808	0.8475446679853975	2487240
0.885060306366684	0.8617397059619551	2438596
0.8875090841121486	0.8405035927414444	2561832
0.8949349237368928	0.8372374619874878	2493258
0.8863941643192484	0.8959933520077872	2352590
0.8796409883720928	0.8260055730797062	2501310
0.9404812699156526	0.9006365863027433	2337782
0.8850239310995759	0.8545080899403351	2456384
0.8868461342925672	0.8504699648199161	2452524
0.889420938558298	0.8473759687457708	2453172
0.8657202142161646	0.8458959408355238	2424563
0.8718929922405434	0.8353818434880113	2454304
0.8867070639960934	0.8371973079658273	2456581
0.9018939509665254	0.8879773038071906	2402165
0.9804105194218644	0.9034980767041114	2467899
0.8716703334968123	0.840056017087607	2421404
0.888347302884616	0.8722641016570291	2377327
0.8888812711454802	0.8749846665269968	2372261
0.9779385162150176	0.9099776274146022	2492336
0.9784321011494281	0.8969606707710502	2448764
0.8731617658536583	0.8092483334761679	2532067
0.8850881761006305	0.8849815140298558	2335555
0.8849816367168546	0.8840678658088377	2331778
0.9758294115004534	0.8774689748465897	2550350
0.9014695420560731	0.8651011920481738	2480185
0.9816136794986623	0.8993062793921701	2523206
0.9779044078361548	0.9038967145504174	2509550
0.9750447214611877	0.8982903417976325	2462539
0.9787154614695375	0.9315578198384253	2426866
0.9821917250554376	0.9450446918224635	2417892
0.9778056810933956	0.8969206831668838	2487240
0.9782305388127869	0.90978866528117	2438596
1.0	1.0	2561832
0.8727227562862699	0.823795612006459	2493258
0.9012404035250487	0.9102232008127213	2352590
0.8650393878550432	0.8169439213851941	2501310
0.8850474057971017	0.8680646869554133	2337782
