#identity	tANI	query_length
0.976931218750004	0.11284565546730481	2487240
0.9775429268292715	0.10700185185859902	2438596
0.9757459964173797	0.14800940995770953	2558338
0.9777386978221412	0.09544604875253368	2406696
0.9770572303473534	0.14376782665234836	2505870
0.9755760590048452	0.13253717907098067	2561832
0.9774664954954996	0.10796498235009282	2445630
0.9761494235033312	0.11123373967926532	2456384
0.9824867054090378	0.10179895479894678	2452524
0.984302786157942	0.07225852114272546	2414960
0.9776671993052568	0.06873652690861218	2402275
0.9816634618794351	0.10431637734590339	2467899
0.9823972948328294	0.10313724577157539	2528086
0.9582735593220352	0.22332684253699378	2628783
0.979231654643826	0.1022278978800545	2432358
0.9998395646817262	0.014714540965917011	2492336
0.9764794495816858	0.09295285726352583	2454916
0.9776622815534012	0.07076389231182637	2409602
0.9778890474080644	0.09517371901763193	2448764
0.9760105170068033	0.10273494964080883	2417178
0.9817397661325286	0.11287865840830673	2550350
0.9817687937062972	0.10126834341878033	2523206
0.97819047787611	0.08165825542136994	2419432
1.0	0.001859830463159763	2509550
0.9760907949055813	0.09281222758011837	2462539
0.97358828848699	0.12035343416026001	2509220
0.9779172987241567	0.07735308484031159	2426866
0.9791985253863178	0.0740668582762278	2417892
0.9836504334500888	0.08699632280644308	2487240
0.9839582810428636	0.07813279660452375	2438596
0.979863131796439	0.11423073178669692	2558338
0.982358894359895	0.07683629891926645	2406696
0.9819600991437611	0.12360901724101166	2505870
0.9773711827497903	0.10022705803098632	2561832
0.9838044517833575	0.07847509221175536	2445630
0.9826107028199619	0.08325132257113785	2456384
0.9738307616926546	0.10783709712831664	2452524
0.960147018691589	0.15032529715881718	2414960
0.961555657591141	0.1462875031884433	2402275
0.9587277777777786	0.17170005515094497	2467899
0.9589446596619458	0.17920262496772987	2528086
1.0	3.081321202301986e-05	2628783
0.9603324516737376	0.16743448404508154	2432358
0.9589039482200628	0.17749427624557934	2492336
0.9613641794514188	0.16388734195920532	2454916
0.9619130506091834	0.1479258205094348	2409602
0.9613505150812055	0.1588131331227166	2448764
0.9600166418950312	0.1442832994369567	2417178
0.9588814692585887	0.18278092671374904	2550350
0.9599968927078474	0.1881726058084066	2523206
0.9596445905474971	0.1577518630062663	2419432
0.9587547783933504	0.18218867998426766	2509550
0.9612632329782308	0.16336417950813786	2462539
0.9599195388914761	0.1898648546248094	2509220
0.959943138618449	0.14917179795612734	2426866
0.9601105876865655	0.15034131385918817	2417892
0.960552132591564	0.16943558696315794	2487240
0.9602163297624589	0.15754315632632787	2438596
0.9598534990706296	0.2013851576225924	2558338
0.9607832018561469	0.13783478109464076	2406696
0.9611864409881049	0.16217483748464379	2505870
0.9610463538873991	0.1635774362816921	2561832
0.9600043417366962	0.16237428678492513	2445630
0.9588849035812648	0.16623132199113616	2456384
0.9602989598880577	0.16968216088205693	2452524
